# area,perimeter,comp,mean_x,mean_y,var_x,var_y,assym_x,assym_y,conj_x,conj_y,conj_xy,conj_xy2,target
3.943983498655789233e-01,9.545889101338431715e-01,2.560300139743917208e-02,4.267646635340996975e-01,4.702391065584964336e-01,7.850804511777140227e-02,7.993361482983904476e-02,1.770540585683879065e-01,4.528061695708263806e-02,9.883061554282356331e-01,9.921061652220752869e-01,9.867783164389598571e-01,9.852700651290338119e-01,1.700000000000000000e+01
3.072832742507251025e-01,9.944289693593314494e-01,1.870355985531467480e-02,4.364898830081550551e-01,4.616396061730270728e-01,9.120275140439269845e-02,6.926601560333417451e-02,2.320107708358661036e-01,-1.926905682889131777e-01,9.566858940744624729e-01,9.669638175144205094e-01,9.471421080230728595e-01,9.391714735186156293e-01,1.700000000000000000e+01
3.790353636385322966e-01,9.065295169946332443e-01,2.706992843772368373e-02,3.458745214590285277e-01,4.780922569365761987e-01,7.052628549934536473e-02,7.737217060731679807e-02,4.876053644628720596e-01,5.352905658100757386e-02,9.892558193898743912e-01,9.924476052615016641e-01,9.878622227416991031e-01,9.857223775657912856e-01,1.700000000000000000e+01
3.673878205128205399e-01,9.288025889967637116e-01,2.504886547123310811e-02,3.838697350147731724e-01,4.316706803586574659e-01,8.147014260183615963e-02,7.180853202968676130e-02,3.426399378961978437e-01,1.057728763092608965e-01,9.597722040470132443e-01,9.688598085544650740e-01,9.486247425178723214e-01,9.431721798134011792e-01,1.700000000000000000e+01
4.076433121019108485e-01,9.058823529411764719e-01,2.938475665748392987e-02,4.230122214702207728e-01,4.120273706616404130e-01,8.051368322289126356e-02,7.372258823197870570e-02,2.132650073595066809e-01,2.488402263031439243e-01,9.577487244897958663e-01,9.658801020408163129e-01,9.505739795918367596e-01,9.408482142857143016e-01,1.700000000000000000e+01
3.846457358660729242e-01,8.592592592592592782e-01,3.169589774078478139e-02,3.756782412930936288e-01,4.717417357994638238e-01,6.712166190173421421e-02,7.842194400626660566e-02,4.528907418004120000e-01,5.369133294350351276e-02,9.569167643610785312e-01,9.724501758499414228e-01,9.514947245017585375e-01,9.472450175849941312e-01,1.700000000000000000e+01
3.322040072859744897e-01,1.018018018018018056e+00,1.983754057134901397e-02,4.810578645319296132e-01,5.514325760721774383e-01,6.190925121177197343e-02,7.573217559564894563e-02,1.493317045018173299e-02,-9.641745625319564361e-02,9.517490952955367511e-01,9.713784406184888809e-01,9.381511130606425830e-01,9.514201118543700320e-01,1.700000000000000000e+01
3.987990860300759666e-01,9.039855072463768293e-01,3.014044120304737798e-02,3.792582722629358472e-01,4.779550016764422815e-01,6.792387291279686212e-02,8.185576444442112243e-02,3.493726086535927089e-01,2.552086307752658365e-02,9.617588274483677147e-01,9.696202531645569112e-01,9.513657561625582515e-01,9.468354430379747333e-01,1.700000000000000000e+01
4.311968309630495599e-01,8.579545454545454142e-01,3.235725528607420048e-02,4.547552278077828247e-01,4.619996936900143125e-01,8.008138485096640002e-02,7.395433352975476493e-02,7.280184234426452516e-02,7.812896340531734485e-02,9.536144578313252573e-01,9.745481927710842873e-01,9.442771084337349130e-01,9.457831325301204739e-01,1.700000000000000000e+01
3.111069277108433617e-01,9.585889570552147410e-01,2.115328000000000000e-02,4.620348239138327706e-01,5.119694559430995051e-01,4.996051310564187525e-02,8.529397282057288310e-02,1.005003967962819211e-01,5.974167731301603668e-02,9.537698172576546396e-01,9.685344305942151788e-01,9.455403606438339548e-01,9.463875105893743145e-01,1.700000000000000000e+01
3.806093829678735552e-01,9.311023622047244208e-01,2.668853836561196902e-02,4.673310939983504886e-01,4.751999529256270560e-01,6.682763613254993906e-02,8.127956416286484520e-02,1.223509784493886504e-01,6.408610102923600893e-02,9.534416345670742032e-01,9.649974878579802295e-01,9.400435437950092066e-01,9.480823982582482490e-01,1.700000000000000000e+01
3.606788680158026228e-01,1.077777777777777724e+00,1.940608318999828552e-02,5.318641564317577730e-01,5.303403838172280338e-01,5.841626350418811786e-02,8.243808374737826572e-02,-2.693498172969495674e-01,-8.002144526142594694e-02,9.580865094445065733e-01,9.645691293170894909e-01,9.369621102045377903e-01,9.548451995082150034e-01,1.700000000000000000e+01
3.649621969091393359e-01,7.980866062437059760e-01,3.489376946730488038e-02,3.701291849786389476e-01,4.937688066655765984e-01,5.081911963540867994e-02,7.791831193197266969e-02,7.307994305512335309e-01,-7.065785155560273811e-02,9.884441199621267771e-01,9.934292330682972239e-01,9.868926888810303222e-01,9.858317838035157710e-01,1.700000000000000000e+01
2.599343654134265713e-01,7.710144927536232151e-01,2.574693312227938416e-02,3.572711835465646746e-01,4.787330914482197941e-01,5.769402241368822015e-02,7.349625125654893343e-02,6.466251189689317114e-01,7.907922687206229984e-02,9.484012625222999482e-01,9.763963222176478274e-01,9.501852614244544748e-01,9.334431178811581908e-01,1.700000000000000000e+01
4.802843626533582766e-01,8.646095717884131338e-01,3.920686594922681567e-02,4.275968681343461641e-01,4.649552240746003817e-01,6.257063457251883787e-02,7.156269074328254487e-02,2.682407864109721540e-01,2.204579662118108518e-02,9.899201731836017037e-01,9.914490596671627909e-01,9.878230280070355862e-01,9.861453118657826922e-01,1.700000000000000000e+01
2.344811663038459115e-01,7.908309455587392289e-01,2.333083910943079334e-02,3.745843642423368758e-01,4.407354300243369050e-01,6.918198553502562242e-02,7.417203108257021393e-02,6.023102118885340639e-01,4.462404047712221350e-02,9.530173020115346727e-01,9.677873118582078771e-01,9.483752989168658942e-01,9.334646223097482487e-01,1.700000000000000000e+01
6.290817679976756782e-01,6.835106382978722861e-01,8.377618636668736352e-02,4.275547055140714869e-01,5.099738488839077322e-01,5.629117273430064156e-02,6.813043806097723865e-02,2.523436255114508975e-01,-6.123265997074989891e-02,9.911044176706826914e-01,9.933333333333332904e-01,9.909236947791164596e-01,9.869277108433734957e-01,1.700000000000000000e+01
4.341103022185738292e-01,8.546747967479674246e-01,3.551523369071132863e-02,3.822302322292843169e-01,4.929380134071403852e-01,7.056645512483263050e-02,7.445396980094264039e-02,3.017511742078663461e-01,-2.130722989266141398e-02,9.895199896493724889e-01,9.936502881256407127e-01,9.885147844780397541e-01,9.870119529842650286e-01,1.700000000000000000e+01
4.144714187327823707e-01,1.025974025974025983e+00,2.410721438871975611e-02,4.968497940249939071e-01,4.660996846646966452e-01,7.160136607590911195e-02,7.477836490622262466e-02,1.436755640035250747e-01,1.024527410733081512e-01,9.589780870287673009e-01,9.708173226710977710e-01,9.411153806210406092e-01,9.651054107383943981e-01,1.700000000000000000e+01
2.645968489341983254e-01,9.962962962962963465e-01,1.578198200688216146e-02,4.038604986503410710e-01,4.820496228932074079e-01,8.372290970348299222e-02,7.806561175222220816e-02,4.770357772495990578e-01,4.555772867854167296e-02,9.528118310955439041e-01,9.673088149445417949e-01,9.396769799571901283e-01,9.377310760848414084e-01,1.700000000000000000e+01
2.411119859487614314e-01,8.378746594005449522e-01,2.105096172912948593e-02,3.631005186026028952e-01,4.635391314485432512e-01,5.694079251911762091e-02,7.119683843595121797e-02,7.908284656933205481e-01,-3.195536981062536974e-02,9.510173323285606717e-01,9.706103993971364474e-01,9.451142928912333874e-01,9.365737251946747444e-01,1.700000000000000000e+01
2.917371090448013793e-01,8.668639053254437732e-01,2.412084007967477822e-02,3.341668291867495033e-01,4.796564657122426301e-01,6.156727542986203255e-02,7.593103384387701882e-02,7.612792084000977733e-01,1.293667689332639488e-02,9.601593625498008322e-01,9.675238440178679511e-01,9.520705058553664557e-01,9.460340456356393091e-01,1.700000000000000000e+01
3.611333867949745868e-01,9.653614457831325435e-01,2.301639647489175586e-02,4.435179060176908661e-01,4.699737624956309978e-01,9.790942496679204410e-02,6.848144450515533666e-02,1.878177235202605488e-01,-7.265032669381074615e-02,9.605583165908850862e-01,9.710267526699799534e-01,9.471291107116421859e-01,9.533678756476683391e-01,1.700000000000000000e+01
4.044590643274854069e-01,8.615702479338842590e-01,3.181914899734888252e-02,4.288169970078519189e-01,4.905364463934098751e-01,8.665204839123194502e-02,6.726907736157081152e-02,6.995735987412049495e-02,1.518670785430508048e-02,9.521055485270196739e-01,9.698174588830652532e-01,9.432495933489969397e-01,9.369239110789806535e-01,1.700000000000000000e+01
4.330393537389757852e-01,8.824786324786324521e-01,3.425593161711682627e-02,4.464274735846893716e-01,4.488256973503885749e-01,8.631060384143918185e-02,8.104739792021231626e-02,6.365926713636101131e-02,1.419070919480254767e-01,9.602943693308232387e-01,9.669690227622796952e-01,9.448913229505391254e-01,9.382166695190826688e-01,1.700000000000000000e+01
3.792728899111877938e-01,8.373015873015873245e-01,3.333258462298690356e-02,4.156604380660984255e-01,4.708318996004663970e-01,8.349020847291432901e-02,6.899231527875064607e-02,8.041620026984798442e-02,-4.693972397689111231e-02,9.568733153638814271e-01,9.678234501347708907e-01,9.449123989218328745e-01,9.376684636118598482e-01,1.700000000000000000e+01
4.956489897902037756e-01,8.541944074567243694e-01,4.193758660679951233e-02,4.790681120918390268e-01,4.778887072428885108e-01,5.132303302407965895e-02,8.136117691302521826e-02,1.343665255628622712e-01,1.201125031611216670e-01,9.891356307852765539e-01,9.922211116422580135e-01,9.867744412092767092e-01,9.862674373125895899e-01,1.700000000000000000e+01
3.445916828269769416e-01,8.709090909090908550e-01,2.788080595883037430e-02,4.720490040630915818e-01,4.473190558074097156e-01,6.954957027426007798e-02,8.438230616490231817e-02,2.530078270668957574e-02,1.096365143773760792e-01,9.560731592934187395e-01,9.670157886509300749e-01,9.404408316398311651e-01,9.424730342347975576e-01,1.700000000000000000e+01
3.234089651355838146e-01,9.835329341317364804e-01,2.030816705239673822e-02,4.516214543765398326e-01,4.580939176421722769e-01,7.473145604161210431e-02,7.809986408991896611e-02,2.624596627429465201e-01,4.442723549193502292e-02,9.596167008898015549e-01,9.632671686059776084e-01,9.451289071412274367e-01,9.435318275154004342e-01,1.700000000000000000e+01
4.228458465802559796e-01,9.142572283150548484e-01,3.084265580831714940e-02,4.247807260867404455e-01,4.658498335875583818e-01,8.196669511915397055e-02,7.013691641172072055e-02,2.122501319503737049e-01,9.598270400823763482e-02,9.898304431227769040e-01,9.923848815800888623e-01,9.866301655083332678e-01,9.874205955215392683e-01,1.700000000000000000e+01
3.708592132505175720e-01,9.363957597173144798e-01,2.550729797080811614e-02,4.347085773233411166e-01,4.703618781776492397e-01,8.127988771999913875e-02,7.505601633678382623e-02,1.588187998570276538e-01,4.249664371200667645e-03,9.579902302861130758e-01,9.663642707606420190e-01,9.549197487787857153e-01,9.352407536636426766e-01,1.700000000000000000e+01
3.484800578165228591e-01,9.266666666666666385e-01,2.495665338233010733e-02,4.251547248593747774e-01,4.440837989469526570e-01,7.551267697424458858e-02,7.765142709433878188e-02,4.272943911470130085e-01,1.845975977033164073e-01,9.609850939727803132e-01,9.640959170447180870e-01,9.447828904731043753e-01,9.473752430330525387e-01,1.700000000000000000e+01
3.275002226378128101e-01,8.729903536977492440e-01,2.494497183303996321e-02,4.153732393526304301e-01,4.277044863986307344e-01,8.231583508412966543e-02,6.537078368334310607e-02,2.563116336984141430e-01,1.455427614158991689e-01,9.543167912984363843e-01,9.703602991162474378e-01,9.464309993201903692e-01,9.414004078857919344e-01,1.700000000000000000e+01
4.918292748481427612e-01,8.784987277353689672e-01,3.837955998471025837e-02,4.501676982726828813e-01,4.781616084761065033e-01,8.375271725023898661e-02,7.346311551618391056e-02,7.514418418336327177e-02,3.335953466856249848e-03,9.884283294169080580e-01,9.926362096289415016e-01,9.860648122848243435e-01,9.859555166949013350e-01,1.700000000000000000e+01
3.471062618595825433e-01,9.149659863945578397e-01,2.527950138886969622e-02,4.165773915803673844e-01,4.640595229481706552e-01,7.358722178883304876e-02,7.977947575086580256e-02,2.403184205572541088e-01,5.725381314848776437e-02,9.579062457291239729e-01,9.663796637966379777e-01,9.529861965286319236e-01,9.361760284269509125e-01,1.700000000000000000e+01
5.320045633255706674e-01,7.850609756097560732e-01,5.318691676878122693e-02,4.190966592862477302e-01,5.110488806877924173e-01,6.502362361675841085e-02,6.713099892000867763e-02,2.839865841120803314e-01,-1.819010889246709395e-01,9.893666040477794299e-01,9.922907879346400950e-01,9.862474745684614019e-01,9.875943713890759090e-01,1.700000000000000000e+01
4.549430665683201203e-01,8.449704142011834618e-01,3.871597658671311476e-02,3.522753900964834539e-01,5.010251694825352820e-01,6.191946025174997065e-02,7.426814030204113848e-02,5.696941748941037886e-01,-1.260211011745842047e-01,9.894235519132604795e-01,9.924381562781036115e-01,9.877769192770016193e-01,9.863076163092628912e-01,1.700000000000000000e+01
2.591519366367236454e-01,9.271844660194175081e-01,1.838628327074367380e-02,4.033709477724797821e-01,4.529084462707930747e-01,6.073148815308821585e-02,8.514373821173537582e-02,4.719253134020876539e-01,8.197248443022916997e-02,9.597465523667536580e-01,9.662691017517703873e-01,9.536898993663809332e-01,9.341222512113306342e-01,1.700000000000000000e+01
3.239182013331826648e-01,7.472527472527472625e-01,3.444588619761630027e-02,2.925597725582589348e-01,5.249138973535315555e-01,6.060345333468151324e-02,6.878899030848165119e-02,1.089401939367889538e+00,-1.796649518432966441e-01,9.516916637600278950e-01,9.747122427624694829e-01,9.534356470177886012e-01,9.359958144401814284e-01,1.700000000000000000e+01
3.615187514558583781e-01,8.526119402985075091e-01,2.972482511288059709e-02,3.557825568955456097e-01,4.443728522336769515e-01,6.263385040010147065e-02,6.359128505850707158e-02,5.275968853572545747e-01,1.221871712209936650e-01,9.552190721649485017e-01,9.703608247422680355e-01,9.534471649484536071e-01,9.437822164948453940e-01,1.700000000000000000e+01
3.778538812785388057e-01,1.106687898089171895e+00,1.918741265980021884e-02,5.272797547608208957e-01,5.239225599605401573e-01,5.574851645734725525e-02,9.033161467671617373e-02,-1.962725038847732140e-01,-1.220135358972520567e-01,9.545748813120413789e-01,9.682779456193353340e-01,9.382822615451014148e-01,9.504747518342684387e-01,1.700000000000000000e+01
4.016355994152046582e-01,9.117647058823529216e-01,2.823383563931604334e-02,4.086126760422840731e-01,4.522771868956887431e-01,7.284513347345138168e-02,7.346739113182026992e-02,1.836514945948708455e-01,1.047143686337319995e-01,9.591627801160277356e-01,9.761119326584006828e-01,9.423273802752815120e-01,9.581390058013877775e-01,1.700000000000000000e+01
4.549512987012986898e-01,7.784810126582278889e-01,4.116450378595926801e-02,3.851778907978729571e-01,4.912198929527208380e-01,7.864818696810314813e-02,7.731636422514465146e-02,4.733518510964727088e-01,1.818236061802223566e-02,9.491525423728813804e-01,9.785905441570026397e-01,9.495093666369313068e-01,9.370205173951828836e-01,1.700000000000000000e+01
3.581841886926632745e-01,8.448275862068965747e-01,3.107758598526334098e-02,4.084089557931103731e-01,4.837115234203255287e-01,6.482736906297076329e-02,7.587994807941368658e-02,3.660773773797157404e-01,-8.617008064702789787e-04,9.535076108537392514e-01,9.708802117802779463e-01,9.493712772998014193e-01,9.394440767703508000e-01,1.700000000000000000e+01
3.011278195488721887e-01,1.077720207253886064e+00,1.619995839497041443e-02,4.898989045647827445e-01,4.882517479972192653e-01,7.575163219147863780e-02,7.317959740782634115e-02,-1.877211091454196804e-02,-3.242104924357980256e-02,9.542536115569822952e-01,9.700374531835206371e-01,9.441769217050115515e-01,9.436418762261459259e-01,1.700000000000000000e+01
3.446070460704607208e-01,8.644688644688645063e-01,2.853885377765010001e-02,4.320042351099824263e-01,4.337946943483275142e-01,6.743032776300099396e-02,7.561892663781770441e-02,2.329071122959109341e-01,1.459115420011849740e-01,9.581629443221139075e-01,9.660270525322428581e-01,9.491978609625668639e-01,9.388172381251965737e-01,1.700000000000000000e+01
3.094512195121951192e-01,8.395270270270269730e-01,2.712046929464108705e-02,4.722210913433483870e-01,4.426962160351563536e-01,6.628960366245795210e-02,8.129503426921402820e-02,1.178354891384769815e-01,6.248924932777304847e-02,9.537244364830571586e-01,9.698462457083146804e-01,9.426780116435289347e-01,9.386475593372145543e-01,1.700000000000000000e+01
5.008363581620193239e-01,7.705035971223022084e-01,5.220650351643925380e-02,4.407455027185865903e-01,4.718902995221134766e-01,5.391778238891947739e-02,7.156539879329643083e-02,2.963684711086060353e-01,-4.284326710641975927e-02,9.904480403453400639e-01,9.915668887664278452e-01,9.869245027804218751e-01,9.864402251056226811e-01,1.700000000000000000e+01
2.978460451977401058e-01,7.903225806451612545e-01,2.810495626822157381e-02,3.410790893472516738e-01,4.223828665283540507e-01,7.587684701524097242e-02,6.542547392423708752e-02,5.970717030366704536e-01,2.454478476600027992e-01,9.499110847658565060e-01,9.754001185536455010e-01,9.457617071724955249e-01,9.395376407824540532e-01,1.700000000000000000e+01
3.837312900926586057e-01,9.297385620915032955e-01,2.660604581774827712e-02,4.584682959878504938e-01,4.663275658432682880e-01,9.804861865975804391e-02,6.683493055081428380e-02,1.223839693760461617e-01,-3.277461415931466615e-02,9.612259113071743855e-01,9.709774785233341587e-01,9.544926863245878357e-01,9.431158579057348224e-01,1.700000000000000000e+01
2.533595542445100102e-01,9.783132530120481896e-01,1.641328350603023581e-02,4.067659549086272697e-01,4.855616140834059791e-01,7.535223207353132502e-02,7.870163199905647056e-02,2.750236360367055433e-01,-2.202764202490272993e-01,9.613749768989096056e-01,9.621142117907964808e-01,9.419700609868786323e-01,9.430789133247089451e-01,1.700000000000000000e+01
3.036212995717743612e-01,7.932203389830508877e-01,2.978212433340638593e-02,3.733342851425314746e-01,4.815119483403940137e-01,6.135606144185382776e-02,7.677187689515717339e-02,5.106459919327056562e-01,-1.040048278868379306e-01,9.599877357044305226e-01,9.656599724053349654e-01,9.544688026981450468e-01,9.371454852061934515e-01,1.700000000000000000e+01
2.741909772038896853e-01,8.798882681564246244e-01,2.166792642983119202e-02,3.997340021279829347e-01,5.227980714690867448e-01,5.354612048344530723e-02,8.184568379357749779e-02,3.262697635542708419e-01,-9.077780508860726350e-02,9.545348837209302051e-01,9.702325581395349063e-01,9.373255813953488280e-01,9.559302325581395809e-01,1.700000000000000000e+01
4.632034632034632282e-01,9.008810572687224738e-01,3.326139848518361308e-02,4.458893909828489655e-01,4.720707042777496087e-01,8.614292975260066931e-02,7.467613395092363715e-02,1.368762860250127833e-01,2.127281051068628803e-02,9.566858375269590153e-01,9.672897196261682762e-01,9.446441409058231597e-01,9.491373112868439765e-01,1.700000000000000000e+01
2.847069345074298430e-01,8.450292397660819077e-01,2.477520623555752588e-02,3.887061317112375236e-01,5.013580411174475282e-01,6.544790968667962838e-02,7.145538057488837191e-02,8.865097559083474632e-01,-1.269134786853402530e-01,9.625468164794007686e-01,9.650839676211188101e-01,9.391083725987676711e-01,9.528814787966654043e-01,1.700000000000000000e+01
2.994928148774302357e-01,8.317307692307692735e-01,2.630670364306636824e-02,3.813413230856075864e-01,4.806420646810147246e-01,6.672330226912474849e-02,7.512655217503687310e-02,5.790674988773335530e-01,-4.018938523202329055e-02,9.525825571549534354e-01,9.720575783234547407e-01,9.575218741179790660e-01,9.309906858594411139e-01,1.700000000000000000e+01
3.278532608695652328e-01,8.914473684210526550e-01,2.464222981713212052e-02,4.631106966892296062e-01,4.509953632798188172e-01,7.557262046101330399e-02,6.237867789592510537e-02,1.398038492682305567e-01,1.309097727649762011e-01,9.564857024450891254e-01,9.665699682276557292e-01,9.494405304600083140e-01,9.417046553391352770e-01,1.700000000000000000e+01
3.575113455645630434e-01,9.348484848484848175e-01,2.421136413187667535e-02,4.259734024513074369e-01,4.669103086981594708e-01,8.730721550138451081e-02,7.025373490112069019e-02,2.981005835808172577e-01,-1.096490514430124019e-01,9.600737767169360559e-01,9.708147987414560420e-01,9.491157643484865458e-01,9.520451339915373401e-01,1.700000000000000000e+01
3.142792148706616273e-01,1.035410764872521261e+00,1.809825193081082001e-02,4.341346214007733018e-01,4.941161140291087106e-01,6.216093764277266787e-02,8.684111284552667454e-02,3.585293211535374169e-01,3.027552861240153520e-02,9.524351152931445075e-01,9.706338537896804786e-01,9.412677075793609571e-01,9.467480095129769957e-01,1.700000000000000000e+01
3.509555345316934805e-01,1.093558282208588972e+00,1.824265444981892914e-02,4.490743187177139717e-01,5.106195508179549591e-01,5.416614480643624358e-02,8.929602657344147543e-02,9.115102171648445384e-02,-1.925107932187759396e-04,9.530946732801379717e-01,9.690532671986198388e-01,9.440370929480267348e-01,9.458701746819063727e-01,1.700000000000000000e+01
3.922000391466040070e-01,1.022648083623693305e+00,2.326094338144174198e-02,4.659164707199641708e-01,5.156809988904391684e-01,6.461001287304987684e-02,8.119164274129861414e-02,2.192615994705997447e-03,-1.550316862810655894e-01,9.590767311291328312e-01,9.648159700561447227e-01,9.484716157205239639e-01,9.418590143480972676e-01,1.700000000000000000e+01
3.352377654662972994e-01,8.007518796992481036e-01,3.200974233507460770e-02,4.306264024668315926e-01,4.516517019869349392e-01,6.103196101539025420e-02,7.237472228823831066e-02,2.739581041540639084e-01,7.071108230013380125e-02,9.561025994147013263e-01,9.681528662420382236e-01,9.526596660354622603e-01,9.397486658633155132e-01,1.700000000000000000e+01
4.228150522239937370e-01,9.203980099502487855e-01,3.037399561723886157e-02,4.379593262249984464e-01,4.593510231969444302e-01,8.896879633855761527e-02,7.244579702265439847e-02,1.663215174412319142e-01,5.221606224125728557e-02,9.901592035015150950e-01,9.919676783223509986e-01,9.881198595546150099e-01,9.856957337309413258e-01,1.700000000000000000e+01
3.800741608118657355e-01,9.534482758620689280e-01,2.547341641351301075e-02,3.932658515541151978e-01,4.573644477046274193e-01,8.563439487788537807e-02,8.023347423849544469e-02,2.981872005018878502e-01,1.229559152202931299e-01,9.623876765083440032e-01,9.634146341463414309e-01,9.485237483953786741e-01,9.400513478818999236e-01,1.700000000000000000e+01
2.723304989088720096e-01,8.610271903323263309e-01,2.227762388427208251e-02,3.782076752258457519e-01,4.582294761610400946e-01,5.513834814375279808e-02,7.933531673647528648e-02,6.404824897769049175e-01,5.817096855956479379e-02,9.512296214423874297e-01,9.679469466703509717e-01,9.463940315004144566e-01,9.392097264437689885e-01,1.700000000000000000e+01
4.601476713366149385e-01,7.930232558139534982e-01,4.180390605515948294e-02,5.121780227157072263e-01,4.169435486377406908e-01,6.160211788556192725e-02,7.369933819528495800e-02,1.116099768842735013e-01,2.628085541706615125e-01,9.555646986216828065e-01,9.697593087842008019e-01,9.477473770829047961e-01,9.419872454227524727e-01,1.700000000000000000e+01
4.075174825174825433e-01,7.912844036697247452e-01,3.916824196597353674e-02,4.274184899184899078e-01,4.732782232782232756e-01,5.385451547710600612e-02,6.629450634969891176e-02,3.944126357650536430e-01,-3.298012949871014649e-02,9.551694551694551727e-01,9.691119691119690627e-01,9.493779493779493928e-01,9.418704418704418879e-01,1.700000000000000000e+01
3.766355140186916084e-01,8.895131086142321619e-01,2.857839335180055451e-02,3.929451427378771178e-01,4.315301256203474267e-01,7.709353655192846544e-02,6.283324315068211652e-02,3.458071393824045936e-01,1.555379526728844219e-01,9.601426799007444224e-01,9.647952853598015244e-01,9.475806451612903691e-01,9.392059553349876300e-01,1.700000000000000000e+01
4.712591240875912413e-01,9.248927038626609809e-01,3.336545345901453796e-02,4.050920323760352493e-01,4.486153998346535388e-01,8.970163719418970671e-02,7.568592715973791740e-02,2.552240024996748624e-01,1.375136669691474633e-01,9.622458857696031265e-01,9.654727331397224832e-01,9.519199741852210073e-01,9.356243949661181558e-01,1.700000000000000000e+01
3.813398777232411829e-01,8.655737704918032849e-01,3.177011593204775303e-02,4.614605919143088819e-01,4.411107284090535763e-01,5.552698320146837868e-02,7.878624772683405497e-02,2.160150983899901123e-01,1.701758352761882087e-01,9.629671446313650129e-01,9.738060291295020932e-01,9.529185954612171550e-01,9.467088178841593926e-01,1.700000000000000000e+01
5.327927285688826009e-01,8.191964285714286031e-01,4.932350328039656479e-02,4.023162250673054663e-01,4.927511021540400549e-01,6.375720872236090297e-02,7.728295009334737453e-02,2.821247113050819322e-01,-5.217748161595998913e-02,9.903495567820705947e-01,9.911690918213748036e-01,9.872219434688075390e-01,9.862518815855494392e-01,1.700000000000000000e+01
2.577282530553558493e-01,8.929503916449086365e-01,1.992279675797681282e-02,3.550968767477395427e-01,4.479178259923577432e-01,7.603554482122031055e-02,7.563055777827297488e-02,5.251269334296320146e-01,1.120929779525697417e-01,9.590172728248042011e-01,9.660980581482673246e-01,9.523656260057933309e-01,9.385259092372063572e-01,1.700000000000000000e+01
3.949161754253940337e-01,9.499999999999999556e-01,2.555293455678670292e-02,3.957986751761894961e-01,4.862612619730060093e-01,9.140261048921240195e-02,7.378367282122211268e-02,3.677646794029277300e-01,-1.519193805113773776e-01,9.634766038534829935e-01,9.699343637518526018e-01,9.521490578022443474e-01,9.436798644929070834e-01,1.700000000000000000e+01
4.431731502669717937e-01,8.174904942965779409e-01,3.770686857760952027e-02,4.841399760532814622e-01,4.398689159310592012e-01,1.091796186539955860e-01,7.270787274972598246e-02,6.648716506544626037e-02,1.247066577926240344e-01,9.574010327022375311e-01,9.744693057946069992e-01,9.446356855995410307e-01,9.417670682730924225e-01,1.700000000000000000e+01
2.660225306949073887e-01,7.483870967741935720e-01,2.928526307966706349e-02,4.000577576288201209e-01,5.247046429377680843e-01,5.922866496703899086e-02,1.008854379802290313e-01,4.539870407829902921e-01,-1.789677732297431378e-01,9.567010309278350944e-01,9.676447264076130095e-01,9.324345757335448237e-01,9.436954797779539827e-01,1.700000000000000000e+01
2.785620915032679945e-01,9.220963172804532704e-01,2.011321351294593357e-02,4.441254681131016069e-01,4.507255983106522867e-01,5.862193253046428520e-02,7.630822233393344534e-02,3.816732383604423129e-01,5.924559761815352543e-02,9.570624120131393520e-01,9.655091506335053975e-01,9.487329892069450432e-01,9.380572501173157773e-01,1.700000000000000000e+01
2.963775081100564757e-01,8.855585831062670055e-01,2.335384615384615212e-02,3.530442692690837214e-01,4.702848376011794507e-01,6.913597886618064181e-02,6.706616164193285323e-02,6.088798970762325791e-01,2.005074220342316013e-02,9.575352184047836168e-01,9.748657139961487417e-01,9.589540893888719442e-01,9.420289855072463414e-01,1.700000000000000000e+01
3.682325904548126583e-01,8.923611111111111605e-01,2.607912307529258733e-02,4.042573778422834940e-01,4.638130562658864253e-01,6.922943381565807575e-02,7.486151296531705357e-02,3.776638853355112069e-01,5.961321660626239805e-02,9.552975326560232405e-01,9.686502177068214703e-01,9.522496371552975347e-01,9.391872278664731288e-01,1.700000000000000000e+01
2.577665140614781025e-01,1.017621145374449254e+00,1.477202451228425313e-02,3.997383444338725167e-01,4.650863514706788382e-01,9.354423511350362652e-02,7.457493659136131547e-02,2.418254342846686000e-01,2.638518287475795088e-01,9.571043450681889775e-01,9.674119885823025955e-01,9.483032032984459736e-01,9.372026641294005644e-01,1.700000000000000000e+01
3.893646066021345109e-01,9.173076923076922684e-01,2.757890203007089258e-02,4.790672603702835208e-01,4.321609763477735067e-01,6.785810853859437775e-02,8.096919156951193353e-02,1.786813922032656488e-01,1.777679183433283350e-01,9.542629482071712799e-01,9.676494023904382846e-01,9.482071713147410819e-01,9.359362549800797071e-01,1.700000000000000000e+01
2.434742434742434847e-01,8.267195767195767431e-01,2.158592000000000150e-02,4.522892199599979346e-01,4.414501532622974178e-01,6.146056344713819036e-02,5.207703268921833051e-02,5.391950337750651689e-01,7.379116565799884175e-02,9.609819734345350639e-01,9.627609108159392859e-01,9.398719165085388516e-01,9.501897533206831170e-01,1.700000000000000000e+01
3.325600662800331508e-01,6.101321585903083378e-01,5.231398819220894197e-02,2.932588880096134165e-01,4.260019509182649267e-01,5.742777829864950667e-02,6.189375744441100863e-02,1.170720451399688500e+00,4.076195820117275437e-01,9.501743896362730979e-01,9.785749875435973966e-01,9.422022919780767003e-01,9.451918285999003633e-01,1.700000000000000000e+01
